兴源环境,-617.54
商赢环球,-621.95
力帆股份,-640.87
千方科技,-658.54
苏宁环球,-680.96
海航控股,-684.31
欣旺达,-685.79
扬农化工,-686.65
地尔汉宇,-691.6
众信旅游,-714.23
东诚药业,-731.97
天富能源,-744.58
美菱电器,-745.22
京威股份,-775.82
万东医疗,-870.79
双鹭药业,-889.02
中天金融,-892.69
置信电气,-917.83
长和,-958.13
峨眉山A,-974.09
省广股份,-975.6
海王生物,-1014.53
山河药辅,-1026.94
创新医疗,-1054.49
北部湾旅,-1078.15
万孚生物,-1111.89
贝因美,-1119.92
中集集团,-1176.26
普莱柯,-1222.17
富临运业,-1242.64
航发控制,-1262.23
百联股份,-1264.96
大连圣亚,-1318.01
阳光照明,-1319.01
国药一致,-1329.08
天坛生物,-1372.89
交通银行,-1381.44
中国电影,-1392.08
中国移动,-1399.76
长安汽车,-1405.92
歌力思,-1407.02
百润股份,-1453.23
金鸿控股,-1468.26
航天通信,-1482.73
圣农发展,-1511.37
瑞茂通,-1519.23
今世缘,-1521.52
中国太保,-1529.65
友邦吊顶,-1540.39
南山控股,-1573
中原环保,-1588.53
瑞康医药,-1655.67
广深铁路,-1660.16
百大集团,-1746.2
聚飞光电,-1827.16
中国石油股份,-1845.89
鱼跃医疗,-1887.36
雪人股份,-1897.37
盛通股份,-1899.73
中文在线,-1914.67
涪陵电力,-1937.1
东方时尚,-1993.07
天成自控,-2006.71
露笑科技,-2008.48
苏交科,-2039.59
中煤能源,-2087.03
航民股份,-2114.58
雷鸣科化,-2119.39
中航黑豹,-2175.2
安控科技,-2327.2
凯莱英,-2359.37
海信科龙,-2367.26
和晶科技,-2374.85
蒙草生态,-2399.57
海格通信,-2429.72
恒立液压,-2450.38
康力电梯,-2459.58
温氏股份,-2477.23
福斯特,-2498.22
苏泊尔,-2663.05
柳工,-2665.56
传化智联,-2722.57
索菱股份,-2768.47
三峡水利,-2791.63
工商银行,-2807.84
中国石油化工股份,-2817.75
中国平安,-2972.8
安徽合力,-2998.8
三七互娱,-3017.82
国电南瑞,-3086.01
航发科技,-3107.16
中南传媒,-3108.86
海利生物,-3108.91
中国国贸,-3182.12
中国人寿,-3259.32
湘电股份,-3273.89
富煌钢构,-3303.27
齐翔腾达,-3456.9
安通控股,-3488.83
航天机电,-3594.98
中国铁建,-3624.12
建设银行,-3646.18
友邦保险,-3715.42
新研股份,-3764.56
晨光生物,-3777.23
片仔癀,-3810.98
南京新百,-3823.76
海普瑞,-3872.36
耐威科技,-3945.2
华峰超纤,-3957.19
广汇能源,-4002.45
润达医疗,-4003.73
科大讯飞,-4011.99
强力新材,-4027.64
龙马环卫,-4033.8
深圳机场,-4062.4
银信科技,-4099.02
洪都航空,-4099.11
永泰能源,-4180.75
四创电子,-4206.43
江中药业,-4269.67
京蓝科技,-4309.85
北特科技,-4316.04
奥佳华,-4330.33
皇氏集团,-4348.5
利欧股份,-4478.43
海兴电力,-4502.62
中国国航,-4606.38
太极股份,-4640.99
唐人神,-4724.11
华宇软件,-4729.99
新北洋,-4766.51
川投能源,-4787.45
众合科技,-4833.53
航天科技,-4930.68
中国医药,-4951.47
浙江众成,-5007.2
海兰信,-5055.21
新疆天业,-5151.74
中国银行,-5245.24
胜利精密,-5337.22
北方导航,-5666.93
游族网络,-5788.57
蓝色光标,-5798.02
威创股份,-5831.2
开山股份,-6002.87
联明股份,-6489.57
嘉事堂,-6524.01
马应龙,-6591.59
全筑股份,-6731.87
洪城水业,-7100.91
世纪鼎利,-7175.12
中天能源,-7177.51
中航电测,-7405.41
机器人,-7407.9
三聚环保,-7824.85
国药股份,-8407.45
杭萧钢构,-8493.72
翰宇药业,-8519.16
航天电子,-8610.79
大冷股份,-8718.94
广博股份,-9008.36
神雾节能,-9038.9
中国神华,-9084.49
康美药业,-9387.25
浙江鼎力,-9443.52
华测检测,-9618.35
东阿阿胶,-9988.24999999999
中国卫星,-10464.09
ST生化,-10717.23
海大集团,-11181.58
湖南黄金,-11245.62
昆仑万维,-12552.23
山东黄金,-13200.06
航天长峰,-13201.64
中金黄金,-13401.01
迪马股份,-13798.37
益佰制药,-14479.05
世联行,-15233.9
宋城演艺,-15344.64
恒丰纸业,-15949.51
南方航空,-16741.47
赤峰黄金,-18092.9
康得新,-18537.56
金陵药业,-19163.49
人福医药,-20798.86
广电运通,-21764.99
内蒙一机,-22569.74
上海医药,-23773.47
乐视网,-24245.87
西部黄金,-24341.1
天壕环境,-25045.68
鼎龙股份,-25193.91
三花智控,-25259.14
大亚圣象,-26470.2
兔宝宝,-27117.02
东百集团,-27654.43
旋极信息,-29813.4
神雾环保,-31923.03
索菲亚,-34299.87
尔康制药,-37243.61
乐普医疗,-44537.63
东方网力,-56169.9
